2024-02-13 18:03:08 | mitigator | INFO | Starting mitigator
2024-03-07 17:12:56 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:12:56 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:12:56 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:12:56 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:12:56 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:12:56 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:12:56 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:13:17 | mitigator | INFO | Starting mitigator
2024-03-07 17:13:17 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:13:17 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:13:17 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:13:17 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:13:17 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:13:17 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:13:17 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:13:17 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:13:17 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:13:17 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:13:17 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:13:17 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:13:17 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:13:17 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:14:01 | mitigator | INFO | Starting mitigator
2024-03-07 17:14:01 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:14:01 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:14:01 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:14:01 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:14:01 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:14:01 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:14:01 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:14:01 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:14:01 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:14:01 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:14:01 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:14:01 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:14:01 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:14:01 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:14:35 | mitigator | INFO | Starting mitigator
2024-03-07 17:14:35 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:14:35 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:14:35 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:14:35 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:14:35 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:14:35 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:14:35 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:14:35 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:14:35 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:14:35 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:14:35 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:14:35 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:14:35 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:14:35 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:15:14 | mitigator | INFO | Starting mitigator
2024-03-07 17:15:14 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:15:14 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:15:14 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:15:14 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:15:14 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:15:14 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:15:14 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:15:14 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:15:14 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:15:14 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:15:14 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:15:14 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:15:14 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:15:14 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:15:29 | mitigator | INFO | Starting mitigator
2024-03-07 17:15:29 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:15:29 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:15:29 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:15:29 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:15:29 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:15:29 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:15:29 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:15:29 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:15:29 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:15:29 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:15:29 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:15:29 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:15:29 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:15:29 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:20:58 | mitigator | INFO | Starting mitigator
2024-03-07 17:20:58 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:20:58 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:20:58 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:20:58 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:20:58 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:20:58 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:20:58 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:20:58 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:20:58 | mitigator | INFO | Starting mitigator
2024-03-07 17:20:58 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:20:58 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:20:58 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:20:58 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:20:58 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:20:58 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:20:58 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:20:58 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:20:58 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:21:15 | mitigator | INFO | Starting mitigator
2024-03-07 17:21:15 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:21:15 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:21:15 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:21:15 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:21:15 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:21:15 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:21:15 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:21:15 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:21:15 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:21:15 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:21:15 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:21:15 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:21:15 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:21:15 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:21:30 | mitigator | INFO | Starting mitigator
2024-03-07 17:21:30 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:21:30 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:21:30 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:21:30 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:21:30 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:21:30 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:21:30 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:21:30 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:21:30 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:21:30 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:21:30 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:21:30 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:21:30 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:21:30 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:21:39 | mitigator | INFO | Starting mitigator
2024-03-07 17:21:39 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:21:39 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:21:39 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:21:39 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:21:39 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:21:39 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:21:39 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:21:39 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:21:39 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:21:39 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:21:39 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:21:39 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:21:39 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-b experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:21:39 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:21:47 | mitigator | INFO | Starting mitigator
2024-03-07 17:21:47 | mitigator | INFO | Processing file: suspicious_device-a_202402102330.csv
2024-03-07 17:21:47 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:21:47 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:21:47 | mitigator | WARNING | Potential intrusion, DoS: 4  
2024-03-07 17:21:47 | mitigator | WARNING | Potential intrusion, Recon: 1  
2024-03-07 17:21:47 | mitigator | INFO | Detection Simple Summary as follow, from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056, device device-a experienced potential instrusion of DDoS: 8  DoS: 4  Recon: 1  
2024-03-07 17:21:47 | mitigator | INFO | Writing to template and notify admins.
2024-03-07 17:21:47 | mitigator | INFO | Processing file: suspicious_device-b_202402102340.csv
2024-03-07 17:21:47 | mitigator | INFO | Detection period from 2024-01-31 08:40:36.912938240 to 2024-01-31 08:42:35.542157056
2024-03-07 17:21:47 | mitigator | WARNING | Potential intrusion, DDoS: 8  
2024-03-07 17:21:47 | mitigator | WARNING | Potential intrusion, DoS: 4  
